year,mgmtArea,frmSz,attr,adultMove,dmm,pK,pIncr,abund,totBM,amtCaught,bmCaught,bmDiff,cBmDiff,mgmt
150,0.4,2,10,10,0.5,18277.21283,10,119651.4708,647895.4834,1936.864544,14735.04999,218863.5967,-45555.32467,OpenAccess
150,0.4,5,10,10,0.5,18277.21283,10,117909.8617,635569.0046,2159.34791,15591.33078,206537.1179,-44699.04387,OpenAccess
150,0.4,10,10,10,0.5,18277.21283,10,115335.9469,619176.8055,2445.892788,15202.05545,190144.9188,-45088.3192,OpenAccess
150,0.5,2,10,10,0.5,18277.21283,10,129155.9796,722101.9532,1646.47916,12860.57905,293070.0666,-47429.7956,OpenAccess
150,0.5,5,10,10,0.5,18277.21283,10,127474.7904,709215.6603,1864.784903,14076.98131,280183.7737,-46213.39335,OpenAccess
150,0.5,10,10,10,0.5,18277.21283,10,126494.8018,703951.1659,1968.64191,12799.48249,274919.2792,-47490.89217,OpenAccess
150,0.6,2,10,10,0.5,18277.21283,10,137378.0963,788848.4901,1369.730307,10962.10091,359816.6034,-49328.27374,OpenAccess
150,0.6,5,10,10,0.5,18277.21283,10,136876.7245,785075.2318,1427.367355,11104.52626,356043.3451,-49185.8484,OpenAccess
150,0.6,10,10,10,0.5,18277.21283,10,135476.3598,775724.119,1599.934977,10664.4414,346692.2324,-49625.93325,OpenAccess
2,0.1,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,812.9340705,7824.061681,-4.66E-10,5641.567787,ConstantEffort_MSY
2,0.1,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,812.9340705,7824.061681,-4.66E-10,5641.567787,ConstantEffort_MSY
2,0.1,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,812.9340705,7824.061681,-4.66E-10,5641.567787,ConstantEffort_MSY
2,0.2,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,757.3116255,7288.724988,-4.66E-10,5106.231094,ConstantEffort_MSY
2,0.2,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,757.3116255,7288.724988,-4.66E-10,5106.231094,ConstantEffort_MSY
2,0.2,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,757.3116255,7288.724988,-4.66E-10,5106.231094,ConstantEffort_MSY
2,0.3,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,701.6891804,6753.388295,-4.66E-10,4570.894401,ConstantEffort_MSY
2,0.3,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,701.6891804,6753.388295,-4.66E-10,4570.894401,ConstantEffort_MSY
2,0.3,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,701.6891804,6753.388295,-4.66E-10,4570.894401,ConstantEffort_MSY
2,0.4,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,646.0667354,6218.051602,-4.66E-10,4035.557708,ConstantEffort_MSY
2,0.4,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,646.0667354,6218.051602,-4.66E-10,4035.557708,ConstantEffort_MSY
2,0.4,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,646.0667354,6218.051602,-4.66E-10,4035.557708,ConstantEffort_MSY
2,0.5,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,590.4442904,5682.714909,-4.66E-10,3500.221014,ConstantEffort_MSY
2,0.5,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,590.4442904,5682.714909,-4.66E-10,3500.221014,ConstantEffort_MSY
2,0.5,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,590.4442904,5682.714909,-4.66E-10,3500.221014,ConstantEffort_MSY
2,0.6,2,10,10,0.5,18277.21283,10,239895.9639,1827753.864,534.8218454,5147.378216,-4.66E-10,2964.884321,ConstantEffort_MSY
2,0.6,5,10,10,0.5,18277.21283,10,239895.9639,1827753.864,534.8218454,5147.378216,-4.66E-10,2964.884321,ConstantEffort_MSY
2,0.6,10,10,10,0.5,18277.21283,10,239895.9639,1827753.864,534.8218454,5147.378216,-4.66E-10,2964.884321,ConstantEffort_MSY
3,0.1,2,10,10,0.5,18277.21283,10,109753.9071,575068.7259,134.5630605,1294.777895,-1250292.547,-884.8588422,ConstantEffort_MSY
3,0.1,5,10,10,0.5,18277.21283,10,109753.9071,575068.7259,135.4282804,1303.103118,-1250292.547,-876.5336192,ConstantEffort_MSY
3,0.1,10,10,10,0.5,18277.21283,10,109753.9071,575068.7259,138.2671524,1330.418999,-1250292.547,-849.217738,ConstantEffort_MSY
3,0.2,2,10,10,0.5,18277.21283,10,122084.1454,693710.8309,156.9085955,1509.788647,-1131650.442,-669.8480901,ConstantEffort_MSY
3,0.2,5,10,10,0.5,18277.21283,10,122084.1454,693710.8309,158.1632546,1521.86109,-1131650.442,-657.7756474,ConstantEffort_MSY
3,0.2,10,10,10,0.5,18277.21283,10,122084.1454,693710.8309,159.3336861,1533.123086,-1131650.442,-646.5136507,ConstantEffort_MSY
3,0.3,2,10,10,0.5,18277.21283,10,134414.3837,812352.9359,177.621997,1709.094864,-1013008.337,-470.5418735,ConstantEffort_MSY
3,0.3,5,10,10,0.5,18277.21283,10,134414.3837,812352.9359,178.2639646,1715.271934,-1013008.337,-464.3648036,ConstantEffort_MSY
3,0.3,10,10,10,0.5,18277.21283,10,134414.3837,812352.9359,180.2315196,1734.203924,-1013008.337,-445.4328128,ConstantEffort_MSY
3,0.4,2,10,10,0.5,18277.21283,10,146744.622,930995.0408,196.5598268,1891.31637,-894366.2322,-288.3203674,ConstantEffort_MSY
3,0.4,5,10,10,0.5,18277.21283,10,146744.622,930995.0408,196.758836,1893.231255,-894366.2322,-286.4054825,ConstantEffort_MSY
3,0.4,10,10,10,0.5,18277.21283,10,146744.622,930995.0408,198.7527214,1912.416599,-894366.2322,-267.2201385,ConstantEffort_MSY
3,0.5,2,10,10,0.5,18277.21283,10,159074.8604,1049637.146,213.7153241,2056.388113,-775724.1272,-123.2486245,ConstantEffort_MSY
3,0.5,5,10,10,0.5,18277.21283,10,159074.8604,1049637.146,213.7440534,2056.664549,-775724.1272,-122.972188,ConstantEffort_MSY
3,0.5,10,10,10,0.5,18277.21283,10,159074.8604,1049637.146,214.7918802,2066.746833,-775724.1272,-112.8899046,ConstantEffort_MSY
3,0.6,2,10,10,0.5,18277.21283,10,171405.0987,1168279.251,229.1048981,2204.467982,-657082.0222,24.83124531,ConstantEffort_MSY
3,0.6,5,10,10,0.5,18277.21283,10,171405.0987,1168279.251,229.0286888,2203.73469,-657082.0222,24.09795303,ConstantEffort_MSY
3,0.6,10,10,10,0.5,18277.21283,10,171405.0987,1168279.251,229.0931123,2204.354579,-657082.0222,24.71784181,ConstantEffort_MSY
4,0.1,2,10,10,0.5,18277.21283,10,98900.31708,463016.1623,147.4872838,1027.211618,-1360126.081,-1149.775269,ConstantEffort_MSY
4,0.1,5,10,10,0.5,18277.21283,10,98977.17237,464182.7076,148.1421886,1037.823869,-1358959.536,-1139.163018,ConstantEffort_MSY
4,0.1,10,10,10,0.5,18277.21283,10,99155.06645,467123.2814,150.1788252,1069.773839,-1356018.962,-1107.213048,ConstantEffort_MSY
4,0.2,2,10,10,0.5,18277.21283,10,111043.3282,563235.1973,173.1702862,1291.384797,-1259907.046,-885.6020895,ConstantEffort_MSY
4,0.2,5,10,10,0.5,18277.21283,10,111066.8802,563703.9872,174.077698,1302.658292,-1259438.256,-874.3285954,ConstantEffort_MSY
4,0.2,10,10,10,0.5,18277.21283,10,111367.6938,567941.649,174.0896608,1317.215598,-1255200.595,-859.7712887,ConstantEffort_MSY
4,0.3,2,10,10,0.5,18277.21283,10,122969.1255,667078.7416,197.9291858,1555.89786,-1156063.502,-621.0890272,ConstantEffort_MSY
4,0.3,5,10,10,0.5,18277.21283,10,123026.4292,667906.799,198.2271945,1561.826466,-1155235.445,-615.1604206,ConstantEffort_MSY
4,0.3,10,10,10,0.5,18277.21283,10,123211.767,670588.9147,198.9000232,1578.65542,-1152553.329,-598.3314673,ConstantEffort_MSY
4,0.4,2,10,10,0.5,18277.21283,10,134808.4052,774650.6212,220.5774447,1808.026874,-1048491.623,-368.9600128,ConstantEffort_MSY
4,0.4,5,10,10,0.5,18277.21283,10,134867.9352,775447.8223,220.2215962,1807.204642,-1047694.421,-369.7822448,ConstantEffort_MSY
4,0.4,10,10,10,0.5,18277.21283,10,135030.3084,777777.1918,220.6693559,1820.064266,-1045365.052,-356.9226211,ConstantEffort_MSY
4,0.5,2,10,10,0.5,18277.21283,10,146641.2622,885879.1427,240.0971517,2036.107779,-937263.101,-140.879108,ConstantEffort_MSY
4,0.5,5,10,10,0.5,18277.21283,10,146704.0205,886693.8454,239.3179211,2030.865832,-936448.3982,-146.1210546,ConstantEffort_MSY
4,0.5,10,10,10,0.5,18277.21283,10,146890.5854,889234.1602,238.1233143,2027.293559,-933908.0835,-149.6933276,ConstantEffort_MSY
4,0.6,2,10,10,0.5,18277.21283,10,158533.2303,1000799.329,255.3514246,2227.515734,-822342.9146,50.52884668,ConstantEffort_MSY
4,0.6,5,10,10,0.5,18277.21283,10,158603.1385,1001695.112,254.1196633,2217.700569,-821447.132,40.71368181,ConstantEffort_MSY
4,0.6,10,10,10,0.5,18277.21283,10,158859.0059,1005002.714,250.3144129,2189.077645,-818139.5292,12.09075762,ConstantEffort_MSY
5,0.1,2,10,10,0.5,18277.21283,10,88916.60218,405632.0981,125.925183,843.9841782,-1415531.659,-1330.640105,ConstantEffort_MSY
5,0.1,5,10,10,0.5,18277.21283,10,89184.01973,407721.4104,126.1035047,847.9670987,-1413442.347,-1326.657185,ConstantEffort_MSY
5,0.1,10,10,10,0.5,18277.21283,10,89858.53752,413317.3571,127.1022972,863.5973577,-1407846.4,-1311.026926,ConstantEffort_MSY
5,0.2,2,10,10,0.5,18277.21283,10,98175.58533,470140.1741,138.627436,980.6444316,-1351023.583,-1193.979852,ConstantEffort_MSY
5,0.2,5,10,10,0.5,18277.21283,10,98268.917,470922.8146,138.3090292,979.8792582,-1350240.943,-1194.745025,ConstantEffort_MSY
5,0.2,10,10,10,0.5,18277.21283,10,99413.35664,480408.5424,139.3021647,995.6583106,-1340755.215,-1178.965973,ConstantEffort_MSY
5,0.3,2,10,10,0.5,18277.21283,10,107329.2692,539329.1494,149.9551801,1112.044718,-1281834.608,-1062.579565,ConstantEffort_MSY
5,0.3,5,10,10,0.5,18277.21283,10,107559.5916,541310.325,150.0841365,1114.637126,-1279853.432,-1059.987158,ConstantEffort_MSY
5,0.3,10,10,10,0.5,18277.21283,10,108315.4731,547740.7559,149.5570042,1115.628084,-1273423.002,-1058.9962,ConstantEffort_MSY
5,0.4,2,10,10,0.5,18277.21283,10,116802.0773,615985.1974,160.4122042,1240.225095,-1205178.56,-934.3991886,ConstantEffort_MSY
5,0.4,5,10,10,0.5,18277.21283,10,117070.6288,618405.7874,160.587054,1242.92879,-1202757.97,-931.6954934,ConstantEffort_MSY
5,0.4,10,10,10,0.5,18277.21283,10,117784.89,624799.1112,160.4210788,1245.658127,-1196364.646,-928.9661562,ConstantEffort_MSY
5,0.5,2,10,10,0.5,18277.21283,10,126914.0813,702509.9623,170.3919878,1367.096296,-1118653.795,-807.5279877,ConstantEffort_MSY
5,0.5,5,10,10,0.5,18277.21283,10,127224.271,705421.1593,170.6179993,1370.201439,-1115742.598,-804.4228439,ConstantEffort_MSY
5,0.5,10,10,10,0.5,18277.21283,10,128137.0798,713955.2572,171.1723393,1378.933403,-1107208.5,-795.69088,ConstantEffort_MSY
5,0.6,2,10,10,0.5,18277.21283,10,137994.5981,801751.2957,180.3446279,1495.772017,-1019412.462,-678.8522666,ConstantEffort_MSY
5,0.6,5,10,10,0.5,18277.21283,10,138372.449,805422.9907,180.6657293,1499.853194,-1015740.767,-674.7710889,ConstantEffort_MSY
5,0.6,10,10,10,0.5,18277.21283,10,139725.5786,818447.4516,181.8270154,1514.381211,-1002716.306,-660.2430723,ConstantEffort_MSY
6,0.1,2,10,10,0.5,18277.21283,10,82903.4936,379982.1157,114.5839868,770.548253,-1439448.147,-1402.005983,ConstantEffort_MSY
6,0.1,5,10,10,0.5,18277.21283,10,83263.14665,382597.4116,114.9594017,775.0567929,-1436832.851,-1397.497443,ConstantEffort_MSY
6,0.1,10,10,10,0.5,18277.21283,10,84160.25246,389370.3461,116.4126698,791.6260402,-1430059.916,-1380.928195,ConstantEffort_MSY
6,0.2,2,10,10,0.5,18277.21283,10,91103.23836,429991.3768,125.9996834,869.8242317,-1389438.886,-1302.730004,ConstantEffort_MSY
6,0.2,5,10,10,0.5,18277.21283,10,91332.61544,431776.1207,126.2369852,872.6340396,-1387654.142,-1299.920196,ConstantEffort_MSY
6,0.2,10,10,10,0.5,18277.21283,10,92695.45838,442363.3457,127.4714291,889.5437828,-1377066.917,-1283.010453,ConstantEffort_MSY
6,0.3,2,10,10,0.5,18277.21283,10,99654.0052,486932.2869,137.5697409,977.3311173,-1332497.975,-1195.223118,ConstantEffort_MSY
6,0.3,5,10,10,0.5,18277.21283,10,99965.68868,489446.999,138.0850295,982.9169537,-1329983.263,-1189.637282,ConstantEffort_MSY
6,0.3,10,10,10,0.5,18277.21283,10,101053.004,498340.866,138.7964312,994.0303628,-1321089.396,-1178.523873,ConstantEffort_MSY
6,0.4,2,10,10,0.5,18277.21283,10,108932.0512,553774.1774,149.8589796,1098.054009,-1265656.085,-1074.500227,ConstantEffort_MSY
6,0.4,5,10,10,0.5,18277.21283,10,109246.7981,556493.2957,150.2540205,1103.100747,-1262936.967,-1069.453488,ConstantEffort_MSY
6,0.4,10,10,10,0.5,18277.21283,10,110265.1643,565199.2633,151.6887861,1119.905414,-1254230.999,-1052.648822,ConstantEffort_MSY
6,0.5,2,10,10,0.5,18277.21283,10,119182.6712,632985.2749,163.0835696,1234.572638,-1186444.987,-937.9815972,ConstantEffort_MSY
6,0.5,5,10,10,0.5,18277.21283,10,119516.6714,636071.3361,163.3793493,1239.290735,-1183358.926,-933.2635004,ConstantEffort_MSY
6,0.5,10,10,10,0.5,18277.21283,10,120614.6919,646065.297,165.0628348,1259.92085,-1173364.965,-912.6333858,ConstantEffort_MSY
6,0.6,2,10,10,0.5,18277.21283,10,130632.5144,727312.5577,177.2228196,1388.015636,-1092117.705,-784.5385999,ConstantEffort_MSY
6,0.6,5,10,10,0.5,18277.21283,10,131011.0122,731049.5404,177.3829969,1392.284984,-1088380.722,-780.2692512,ConstantEffort_MSY
6,0.6,10,10,10,0.5,18277.21283,10,132404.9592,744624.7539,178.5628515,1412.019339,-1074805.508,-760.5348966,ConstantEffort_MSY
7,0.1,2,10,10,0.5,18277.21283,10,78814.47917,362552.0315,106.3764126,721.6672184,-1455366.702,-1449.08203,ConstantEffort_MSY
7,0.1,5,10,10,0.5,18277.21283,10,79197.89453,365165.1981,106.7622598,725.9222935,-1452753.535,-1444.826955,ConstantEffort_MSY
7,0.1,10,10,10,0.5,18277.21283,10,80140.40575,371702.331,108.0690498,739.9635459,-1446216.402,-1430.785702,ConstantEffort_MSY
7,0.2,2,10,10,0.5,18277.21283,10,86152.59831,405249.614,116.3027731,801.5036414,-1412669.119,-1369.245607,ConstantEffort_MSY
7,0.2,5,10,10,0.5,18277.21283,10,86410.95183,407162.0753,116.5056661,804.247466,-1410756.658,-1366.501782,ConstantEffort_MSY
7,0.2,10,10,10,0.5,18277.21283,10,87859.01417,417577.8342,117.885445,820.5135172,-1400340.899,-1350.235731,ConstantEffort_MSY
7,0.3,2,10,10,0.5,18277.21283,10,93988.00195,454389.6822,126.3364191,888.6448176,-1363529.051,-1282.10443,ConstantEffort_MSY
7,0.3,5,10,10,0.5,18277.21283,10,94292.30248,456676.3827,126.6752227,892.7188148,-1361242.35,-1278.030433,ConstantEffort_MSY
7,0.3,10,10,10,0.5,18277.21283,10,95494.84859,465884.5292,127.5257542,904.6855561,-1352034.204,-1266.063692,ConstantEffort_MSY
7,0.4,2,10,10,0.5,18277.21283,10,102610.9617,512525.1136,136.7530911,986.1163323,-1305393.62,-1184.632916,ConstantEffort_MSY
7,0.4,5,10,10,0.5,18277.21283,10,102931.4604,515075.3772,137.0489865,990.0551981,-1302843.356,-1180.69405,ConstantEffort_MSY
7,0.4,10,10,10,0.5,18277.21283,10,103952.9506,523292.0002,137.8104892,1001.466576,-1294626.733,-1169.282672,ConstantEffort_MSY
7,0.5,2,10,10,0.5,18277.21283,10,112222.8707,582037.8401,147.596078,1095.18859,-1235880.893,-1075.560658,ConstantEffort_MSY
7,0.5,5,10,10,0.5,18277.21283,10,112581.4868,585077.0526,147.8541583,1099.154199,-1232841.681,-1071.595049,ConstantEffort_MSY
7,0.5,10,10,10,0.5,18277.21283,10,113671.3277,594354.9529,148.7340185,1112.463355,-1223563.78,-1058.285893,ConstantEffort_MSY
7,0.6,2,10,10,0.5,18277.21283,10,123053.1547,665953.5809,158.8308588,1216.675542,-1151965.152,-954.073706,ConstantEffort_MSY
7,0.6,5,10,10,0.5,18277.21283,10,123490.7622,669900.204,159.0851504,1221.119191,-1148018.529,-949.6300566,ConstantEffort_MSY
7,0.6,10,10,10,0.5,18277.21283,10,125000.6357,683515.4602,160.0753668,1237.485021,-1134403.273,-933.2642273,ConstantEffort_MSY
8,0.1,2,10,10,0.5,18277.21283,10,75962.20084,348849.8549,100.6442578,684.1454799,-1467750.399,-1485.029311,ConstantEffort_MSY
8,0.1,5,10,10,0.5,18277.21283,10,76350.10677,351345.5599,101.0466781,688.1721925,-1465254.694,-1481.002598,ConstantEffort_MSY
8,0.1,10,10,10,0.5,18277.21283,10,77294.67357,357476.2369,102.3277128,700.7613267,-1459124.017,-1468.413464,ConstantEffort_MSY
8,0.2,2,10,10,0.5,18277.21283,10,82693.85154,387852.1209,109.5492544,754.8418351,-1428748.133,-1414.332956,ConstantEffort_MSY
8,0.2,5,10,10,0.5,18277.21283,10,82973.0963,389785.2235,109.7865524,757.6216134,-1426815.031,-1411.553177,ConstantEffort_MSY
8,0.2,10,10,10,0.5,18277.21283,10,84435.29248,399693.9393,111.2608876,773.1644243,-1416906.315,-1396.010367,ConstantEffort_MSY
8,0.3,2,10,10,0.5,18277.21283,10,90037.63109,432928.1858,118.8224711,832.7587622,-1383672.068,-1336.416029,ConstantEffort_MSY
8,0.3,5,10,10,0.5,18277.21283,10,90349.51109,435117.8485,119.1945847,836.6400817,-1381482.406,-1332.534709,ConstantEffort_MSY
8,0.3,10,10,10,0.5,18277.21283,10,91608.93973,444193.0486,120.1629397,848.5800443,-1372407.206,-1320.594747,ConstantEffort_MSY
8,0.4,2,10,10,0.5,18277.21283,10,98266.93203,486546.9362,128.7749769,921.295902,-1330053.318,-1247.878889,ConstantEffort_MSY
8,0.4,5,10,10,0.5,18277.21283,10,98599.51773,489019.2878,129.1341674,925.3048325,-1327580.966,-1243.869958,ConstantEffort_MSY
8,0.4,10,10,10,0.5,18277.21283,10,99699.92113,497313.9347,130.168,937.57767,-1319286.32,-1231.597121,ConstantEffort_MSY
8,0.5,2,10,10,0.5,18277.21283,10,107600.2751,551275.5444,139.5885945,1023.172289,-1265324.71,-1146.002502,ConstantEffort_MSY
8,0.5,5,10,10,0.5,18277.21283,10,107980.8059,554298.4261,139.9483271,1027.585229,-1262301.828,-1141.589562,ConstantEffort_MSY
8,0.5,10,10,10,0.5,18277.21283,10,109164.424,563710.6115,141.287258,1043.08781,-1252889.643,-1126.086981,ConstantEffort_MSY
8,0.6,2,10,10,0.5,18277.21283,10,118305.4,630541.8619,151.4546885,1141.680525,-1186058.392,-1027.494266,ConstantEffort_MSY
8,0.6,5,10,10,0.5,18277.21283,10,118774.6715,634541.6168,151.8374293,1146.954174,-1182058.637,-1022.220617,ConstantEffort_MSY
8,0.6,10,10,10,0.5,18277.21283,10,120399.6165,648345.2265,153.4124777,1166.951811,-1168255.028,-1002.22298,ConstantEffort_MSY
9,0.1,2,10,10,0.5,18277.21283,10,73896.57564,338125.7489,96.62106597,655.3311135,-1477322.379,-1512.46787,ConstantEffort_MSY
9,0.1,5,10,10,0.5,18277.21283,10,74279.5164,340500.5441,97.02132191,659.1119447,-1474947.584,-1508.687039,ConstantEffort_MSY
9,0.1,10,10,10,0.5,18277.21283,10,75202.9874,346263.517,98.2484956,670.5682825,-1469184.611,-1497.230701,ConstantEffort_MSY
9,0.2,2,10,10,0.5,18277.21283,10,80194.04458,374710.2704,104.7286317,720.2263143,-1440737.858,-1447.572669,ConstantEffort_MSY
9,0.2,5,10,10,0.5,18277.21283,10,80484.84535,376633.374,104.9865385,722.98405,-1438814.754,-1444.814934,ConstantEffort_MSY
9,0.2,10,10,10,0.5,18277.21283,10,81926.93421,386042.5424,106.4573422,737.5842906,-1429405.586,-1430.214693,ConstantEffort_MSY
9,0.3,2,10,10,0.5,18277.21283,10,87161.61715,417145.2477,113.3471938,792.213623,-1398302.88,-1375.585361,ConstantEffort_MSY
9,0.3,5,10,10,0.5,18277.21283,10,87470.62961,419232.7656,113.7046531,795.7820559,-1396215.363,-1372.016928,ConstantEffort_MSY
9,0.3,10,10,10,0.5,18277.21283,10,88761.42455,428153.2836,114.7643281,807.6496274,-1387294.845,-1360.149356,ConstantEffort_MSY
9,0.4,2,10,10,0.5,18277.21283,10,95051.37435,467705.9393,122.7242274,874.2566655,-1347742.189,-1293.542318,ConstantEffort_MSY
9,0.4,5,10,10,0.5,18277.21283,10,95381.76884,470061.9866,123.0727722,877.9683168,-1345386.142,-1289.830667,ConstantEffort_MSY
9,0.4,10,10,10,0.5,18277.21283,10,96510.19392,478237.9172,124.1100457,889.7117976,-1337210.211,-1278.087186,ConstantEffort_MSY
9,0.5,2,10,10,0.5,18277.21283,10,104075.5193,528851.3134,132.9801465,968.7380401,-1286596.815,-1199.060943,ConstantEffort_MSY
9,0.5,5,10,10,0.5,18277.21283,10,104459.1539,531770.435,133.3317792,972.8620385,-1283677.693,-1194.936945,ConstantEffort_MSY
9,0.5,10,10,10,0.5,18277.21283,10,105647.699,540848.8866,134.5460231,986.7934775,-1274599.242,-1181.005506,ConstantEffort_MSY
9,0.6,2,10,10,0.5,18277.21283,10,114497.4482,603924.4679,144.2065075,1078.361966,-1211523.66,-1089.437017,ConstantEffort_MSY
9,0.6,5,10,10,0.5,18277.21283,10,114978.8045,607852.1832,144.5846971,1083.337965,-1207595.945,-1084.461019,ConstantEffort_MSY
9,0.6,10,10,10,0.5,18277.21283,10,116616.0538,621204.3433,146.0186141,1101.380244,-1194243.785,-1066.41874,ConstantEffort_MSY
10,0.1,2,10,10,0.5,18277.21283,10,72357.24381,330011.0832,93.72150238,633.853173,-1484428.622,-1532.741606,ConstantEffort_MSY
10,0.1,5,10,10,0.5,18277.21283,10,72732.9865,332296.7251,94.11573851,637.4615499,-1482142.981,-1529.133229,ConstantEffort_MSY
10,0.1,10,10,10,0.5,18277.21283,10,73630.10306,337786.4247,95.29152993,648.1468682,-1476653.281,-1518.447911,ConstantEffort_MSY
10,0.2,2,10,10,0.5,18277.21283,10,78340.86486,364716.5168,101.2363682,694.3042197,-1449723.189,-1472.290559,ConstantEffort_MSY
10,0.2,5,10,10,0.5,18277.21283,10,78638.86899,366636.0786,101.5089558,697.0663583,-1447803.627,-1469.528421,ConstantEffort_MSY
10,0.2,10,10,10,0.5,18277.21283,10,80053.87687,375675.9203,102.9646309,711.0192635,-1438763.785,-1455.575516,ConstantEffort_MSY
10,0.3,2,10,10,0.5,18277.21283,10,85027.83126,405197.8703,109.3557958,761.9988411,-1409241.835,-1404.595938,ConstantEffort_MSY
10,0.3,5,10,10,0.5,18277.21283,10,85333.86997,407222.1851,109.7073941,765.4042537,-1407217.52,-1401.190525,ConstantEffort_MSY
10,0.3,10,10,10,0.5,18277.21283,10,86640.66639,416029.2827,110.823004,777.2383748,-1398410.423,-1389.356404,ConstantEffort_MSY
10,0.4,2,10,10,0.5,18277.21283,10,92657.83857,453588.3092,118.3083565,839.6546682,-1360851.396,-1326.940111,ConstantEffort_MSY
10,0.4,5,10,10,0.5,18277.21283,10,92985.49817,455866.2619,118.658539,843.2293817,-1358573.444,-1323.365397,ConstantEffort_MSY
10,0.4,10,10,10,0.5,18277.21283,10,94137.09258,464002.8711,119.743676,854.935917,-1350436.834,-1311.658862,ConstantEffort_MSY
10,0.5,2,10,10,0.5,18277.21283,10,101447.9978,512289.4425,128.2354489,929.709557,-1302150.263,-1236.885222,ConstantEffort_MSY
10,0.5,5,10,10,0.5,18277.21283,10,101834.3204,515145.3584,128.6057217,933.7977793,-1299294.347,-1232.797,ConstantEffort_MSY
10,0.5,10,10,10,0.5,18277.21283,10,103040.3878,524105.2792,129.8836361,947.6625372,-1290334.426,-1218.932242,ConstantEffort_MSY
10,0.6,2,10,10,0.5,18277.21283,10,111679.3944,584668.6513,139.2977455,1035.322806,-1229771.054,-1131.271973,ConstantEffort_MSY
10,0.6,5,10,10,0.5,18277.21283,10,112172.3156,588567.6484,139.7224461,1040.453654,-1225872.057,-1126.141125,ConstantEffort_MSY
10,0.6,10,10,10,0.5,18277.21283,10,113840.1388,601763.9731,141.3129919,1058.960152,-1212675.733,-1107.634627,ConstantEffort_MSY
11,0.1,2,10,10,0.5,18277.21283,10,71190.80583,323956.4271,91.56942314,618.0084588,-1489599.637,-1547.531123,ConstantEffort_MSY
11,0.1,5,10,10,0.5,18277.21283,10,71559.13273,326174.6704,91.95516966,621.4868096,-1487381.394,-1544.052772,ConstantEffort_MSY
11,0.1,10,10,10,0.5,18277.21283,10,72429.86611,331449.6751,93.08007301,631.5839611,-1482106.389,-1533.955621,ConstantEffort_MSY
11,0.2,2,10,10,0.5,18277.21283,10,76940.24911,357152.794,98.64961867,674.9168877,-1456403.27,-1490.622694,ConstantEffort_MSY
11,0.2,5,10,10,0.5,18277.21283,10,77242.9371,359072.6352,98.9320836,677.693959,-1454483.429,-1487.845623,ConstantEffort_MSY
11,0.2,10,10,10,0.5,18277.21283,10,78629.85374,367827.2137,100.3589641,691.1327625,-1445728.851,-1474.406819,ConstantEffort_MSY
11,0.3,2,10,10,0.5,18277.21283,10,83413.51452,396091.9514,106.3886195,739.2379942,-1417464.113,-1426.301587,ConstantEffort_MSY
11,0.3,5,10,10,0.5,18277.21283,10,83716.22944,398069.6112,106.7327842,742.5236792,-1415486.453,-1423.015902,ConstantEffort_MSY
11,0.3,10,10,10,0.5,18277.21283,10,85030.88141,406790.9889,107.8821926,754.3384722,-1406765.075,-1411.201109,ConstantEffort_MSY
11,0.4,2,10,10,0.5,18277.21283,10,90839.4432,442797.1743,114.9977771,813.4788873,-1370758.89,-1352.060694,ConstantEffort_MSY
11,0.4,5,10,10,0.5,18277.21283,10,91162.88094,445010.6203,115.3425924,816.9271523,-1368545.444,-1348.612429,ConstantEffort_MSY
11,0.4,10,10,10,0.5,18277.21283,10,92328.81281,453112.7725,116.4509536,828.5750114,-1360443.292,-1336.96457,ConstantEffort_MSY
11,0.5,2,10,10,0.5,18277.21283,10,99435.89804,499606.2161,124.6187328,899.9922234,-1313949.848,-1265.547358,ConstantEffort_MSY
11,0.5,5,10,10,0.5,18277.21283,10,99821.03611,502400.1302,124.9898097,903.9801438,-1311155.934,-1261.559438,ConstantEffort_MSY
11,0.5,10,10,10,0.5,18277.21283,10,101030.2075,511223.858,126.2574018,917.4685865,-1302332.206,-1248.070995,ConstantEffort_MSY
11,0.6,2,10,10,0.5,18277.21283,10,109489.397,569836.4625,135.4100694,1001.853663,-1243719.602,-1163.685919,ConstantEffort_MSY
11,0.6,5,10,10,0.5,18277.21283,10,109986.1145,573683.3607,135.841566,1006.906043,-1239872.704,-1158.633539,ConstantEffort_MSY
11,0.6,10,10,10,0.5,18277.21283,10,111655.8396,586634.7674,137.4192734,1024.876481,-1226921.297,-1140.663101,ConstantEffort_MSY
